# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416443873;sda;1.77;0.13;168.09;94.79;0.00;2.00;0.34;0.06
axle;60;1416443933;sda;0.77;0.00;71.89;93.74;0.00;0.00;0.00;0.00
axle;60;1416443993;sda;0.55;0.00;41.87;76.12;0.00;0.48;0.12;0.01
axle;60;1416444053;sda;0.58;0.00;60.04;102.86;0.00;0.11;0.11;0.01
axle;60;1416444113;sda;0.62;0.00;41.35;67.03;0.00;0.00;0.00;0.00
axle;60;1416444173;sda;0.58;0.00;41.75;71.54;0.00;0.00;0.00;0.00
axle;60;1416444233;sda;0.78;0.00;68.14;86.98;0.00;0.60;0.09;0.01
axle;60;1416444293;sda;0.89;0.00;131.59;148.23;0.00;0.91;0.15;0.01
