# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416445233;sda;11.30;0.40;757.87;67.07;0.14;12.75;0.19;0.21
axle;60;1416445293;sda;5.68;0.00;815.11;143.39;0.03;5.39;0.26;0.15
axle;60;1416445353;sda;6.42;18.73;879.60;139.90;0.03;5.34;0.26;0.17
axle;60;1416445413;sda;6.77;11.48;933.76;139.53;0.04;5.37;0.25;0.17
axle;60;1416445473;sda;4.56;0.00;673.81;147.87;0.02;4.53;0.22;0.10
axle;60;1416445533;sda;6.06;0.00;799.73;131.99;0.03;5.25;0.24;0.15
axle;60;1416445593;sda;6.03;0.27;884.01;146.54;0.03;5.16;0.24;0.15
axle;60;1416445653;sda;6.53;0.00;776.27;118.82;0.03;4.62;0.18;0.12
axle;60;1416445713;sda;4.95;0.00;800.40;161.54;0.02;4.93;0.24;0.12
axle;60;1416445773;sda;6.30;0.13;832.11;132.01;0.04;6.06;0.19;0.12
axle;60;1416445833;sda;7.72;8.73;1133.00;147.88;0.05;6.25;0.20;0.15
